date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-01-19 20:40:00,1013.25,2.8,274.93,0.48,84.6,7.47,6.32,1.15,3.89,6.24,1276.06,2.18,4.93,251.3,0.0,0.0,0.0,0.0,0.0,13.76,421.5
2020-01-19 20:50:00,1013.46,2.81,274.91,0.46,84.5,7.48,6.32,1.16,3.89,6.23,1276.31,2.35,3.49,251.5,0.0,0.0,0.0,0.0,0.0,13.74,421.6
2020-01-19 21:00:00,1013.72,2.91,275.0,0.43,83.7,7.53,6.3,1.23,3.88,6.22,1276.17,2.18,3.49,263.1,0.0,0.0,0.0,0.0,0.0,13.68,421.5
2020-01-19 21:10:00,1013.76,2.92,275.0,0.56,84.4,7.54,6.36,1.18,3.91,6.28,1276.14,2.38,3.28,248.0,0.0,0.0,0.0,0.0,0.0,13.62,421.8
2020-01-19 21:20:00,1013.86,2.93,275.01,0.57,84.4,7.55,6.37,1.18,3.92,6.28,1276.2,2.11,3.41,253.1,0.0,0.0,0.0,0.0,0.0,13.57,421.9
2020-01-19 21:30:00,1013.97,2.94,275.0,0.53,84.1,7.55,6.35,1.2,3.9,6.26,1276.33,1.95,2.84,245.6,0.0,0.0,0.0,0.0,0.0,13.53,422.2
2020-01-19 21:40:00,1014.0,2.93,275.0,0.6,84.6,7.54,6.38,1.16,3.92,6.29,1276.38,1.8,3.2,254.1,0.0,0.0,0.0,0.0,0.0,13.49,422.3
2020-01-19 21:50:00,1014.07,2.94,275.0,0.61,84.6,7.55,6.39,1.16,3.93,6.3,1276.43,1.74,3.33,246.8,0.0,0.0,0.0,0.0,0.0,13.47,422.3
2020-01-19 22:00:00,1014.17,2.92,274.97,0.63,84.8,7.54,6.39,1.15,3.93,6.3,1276.64,1.32,2.12,241.7,0.0,0.0,0.0,0.0,0.0,13.47,422.8
2020-01-19 22:10:00,1014.32,2.9,274.94,0.64,85.0,7.53,6.4,1.13,3.93,6.31,1276.92,1.03,1.6,155.6,0.0,0.0,0.0,0.0,0.0,13.47,424.3
2020-01-19 22:20:00,1014.5,2.98,275.01,0.7,84.9,7.57,6.43,1.14,3.95,6.34,1276.75,0.5,0.96,128.5,0.0,0.0,0.0,0.0,0.0,13.5,425.6
2020-01-19 22:30:00,1014.63,2.95,274.97,0.66,84.8,7.56,6.41,1.15,3.94,6.32,1277.06,0.98,1.6,57.16,0.0,0.0,0.0,0.0,0.0,13.55,425.6
2020-01-19 22:40:00,1014.76,2.89,274.9,0.66,85.2,7.52,6.41,1.11,3.94,6.32,1277.52,1.98,3.32,39.8,0.0,0.0,0.0,0.0,0.0,13.63,425.7
2020-01-19 22:50:00,1014.91,2.91,274.9,0.71,85.4,7.53,6.43,1.1,3.95,6.34,1277.62,0.89,1.92,14.84,0.0,0.0,0.0,0.0,0.0,13.68,425.3
2020-01-19 23:00:00,1014.94,2.97,274.97,0.69,84.9,7.57,6.42,1.14,3.95,6.33,1277.35,0.48,0.94,219.5,0.0,0.0,0.0,0.0,0.0,13.69,424.4
2020-01-19 23:10:00,1015.08,2.97,274.95,0.72,85.1,7.56,6.44,1.13,3.95,6.34,1277.54,0.75,1.64,120.7,0.0,0.0,0.0,0.0,0.0,13.69,424.9
2020-01-19 23:20:00,1015.2,2.94,274.91,0.72,85.3,7.55,6.44,1.11,3.95,6.34,1277.85,1.29,2.66,68.47,0.0,0.0,0.0,0.0,0.0,13.72,425.4
2020-01-19 23:30:00,1015.32,2.87,274.84,0.69,85.5,7.51,6.42,1.09,3.94,6.33,1278.29,0.69,1.56,69.37,0.0,0.0,0.0,0.0,0.0,13.76,426.7
2020-01-19 23:40:00,1015.32,2.87,274.83,0.75,85.9,7.51,6.45,1.06,3.96,6.35,1278.31,0.49,1.0,16.8,0.0,0.0,0.0,0.0,0.0,13.79,426.8
2020-01-19 23:50:00,1015.42,2.87,274.82,0.67,85.4,7.51,6.41,1.1,3.94,6.32,1278.45,0.93,1.74,356.7,0.0,0.0,0.0,0.0,0.0,13.82,424.1
2020-01-20 00:00:00,1015.51,2.83,274.77,0.7,85.8,7.49,6.42,1.06,3.94,6.33,1278.75,0.5,1.3,189.8,0.0,0.0,0.0,0.0,0.0,13.84,425.6
2020-01-20 00:10:00,1015.49,2.87,274.82,0.77,86.0,7.51,6.46,1.05,3.97,6.36,1278.51,0.76,1.24,144.2,0.0,0.0,0.0,0.0,0.0,13.86,426.9
2020-01-20 00:20:00,1015.53,2.88,274.82,0.73,85.7,7.52,6.44,1.07,3.95,6.34,1278.53,1.28,2.04,94.9,0.0,0.0,0.0,0.0,0.0,13.88,425.3
2020-01-20 00:30:00,1015.6,2.88,274.82,0.67,85.3,7.52,6.41,1.11,3.94,6.31,1278.61,1.06,2.0,82.2,0.0,0.0,0.0,0.0,0.0,13.92,424.9
2020-01-20 00:40:00,1015.68,2.93,274.87,0.75,85.5,7.55,6.45,1.09,3.96,6.35,1278.45,0.88,1.48,95.7,0.0,0.0,0.0,0.0,0.0,13.95,425.0
2020-01-20 00:50:00,1015.81,2.96,274.88,0.71,85.1,7.56,6.43,1.13,3.95,6.33,1278.52,0.82,1.64,65.74,0.0,0.0,0.0,0.0,0.0,13.98,425.0
2020-01-20 01:00:00,1015.88,2.87,274.79,0.62,85.1,7.51,6.39,1.12,3.92,6.29,1279.05,1.22,1.96,41.62,0.0,0.0,0.0,0.0,0.0,14.0,424.6
2020-01-20 01:10:00,1015.89,2.87,274.79,0.62,85.1,7.51,6.39,1.12,3.92,6.29,1279.06,0.86,1.96,332.6,0.0,0.0,0.0,0.0,0.0,14.02,424.9
2020-01-20 01:20:00,1016.02,2.87,274.78,0.65,85.3,7.51,6.41,1.1,3.93,6.3,1279.22,0.62,1.2,173.1,0.0,0.0,0.0,0.0,0.0,14.0,425.8
2020-01-20 01:30:00,1016.13,2.87,274.77,0.69,85.5,7.51,6.42,1.09,3.94,6.32,1279.31,0.93,1.44,120.2,0.0,0.0,0.0,0.0,0.0,14.0,426.9
2020-01-20 01:40:00,1016.12,2.72,274.62,0.7,86.5,7.43,6.43,1.0,3.94,6.33,1280.01,0.71,1.2,88.0,0.0,0.0,0.0,0.0,0.0,14.01,430.4
2020-01-20 01:50:00,1016.12,2.77,274.67,0.85,87.1,7.46,6.5,0.96,3.99,6.39,1279.73,0.42,0.96,134.9,0.0,0.0,0.0,0.0,0.0,14.04,432.5
2020-01-20 02:00:00,1016.15,2.74,274.64,0.74,86.6,7.44,6.45,1.0,3.96,6.34,1279.93,0.72,1.48,101.5,0.0,0.0,0.0,0.0,0.0,14.06,431.4
2020-01-20 02:10:00,1016.2,2.65,274.54,0.71,87.0,7.39,6.43,0.96,3.95,6.33,1280.46,0.79,1.24,91.1,0.0,0.0,0.0,0.0,0.0,14.08,430.6
2020-01-20 02:20:00,1016.28,2.65,274.54,0.64,86.5,7.4,6.4,1.0,3.92,6.29,1280.54,0.83,1.52,123.3,0.0,0.0,0.0,0.0,0.0,14.09,429.6
2020-01-20 02:30:00,1016.38,2.7,274.58,0.65,86.3,7.42,6.4,1.02,3.93,6.3,1280.44,0.6,1.04,148.0,0.0,0.0,0.0,0.0,0.0,14.09,431.3
2020-01-20 02:40:00,1016.45,2.71,274.58,0.66,86.3,7.42,6.41,1.02,3.93,6.3,1280.49,0.63,1.2,88.2,0.0,0.0,0.0,0.0,0.0,14.09,431.5
2020-01-20 02:50:00,1016.53,2.73,274.59,0.64,86.1,7.43,6.4,1.03,3.93,6.3,1280.52,0.53,1.14,92.9,0.0,0.0,0.0,0.0,0.0,14.11,430.0
2020-01-20 03:00:00,1016.53,2.76,274.63,0.6,85.6,7.45,6.38,1.07,3.91,6.28,1280.37,0.49,1.32,99.4,0.0,0.0,0.0,0.0,0.0,14.11,431.4
2020-01-20 03:10:00,1016.56,2.64,274.5,0.6,86.4,7.39,6.38,1.0,3.91,6.28,1280.98,0.48,1.04,127.4,0.0,0.0,0.0,0.0,0.0,14.13,434.0
2020-01-20 03:20:00,1016.54,2.61,274.48,0.58,86.4,7.37,6.37,1.0,3.91,6.27,1281.09,0.57,1.56,155.2,0.0,0.0,0.0,0.0,0.0,14.14,434.0
2020-01-20 03:30:00,1016.6,2.53,274.4,0.46,86.1,7.33,6.31,1.02,3.87,6.21,1281.54,0.72,1.56,188.9,0.0,0.0,0.0,0.0,0.0,14.16,431.1
2020-01-20 03:40:00,1016.74,2.55,274.41,0.43,85.8,7.34,6.3,1.04,3.86,6.2,1281.63,0.36,1.14,207.0,0.0,0.0,0.0,0.0,0.0,14.18,430.9
2020-01-20 03:50:00,1016.84,2.63,274.47,0.34,84.8,7.38,6.26,1.12,3.84,6.16,1281.42,0.36,0.6,242.1,0.0,0.0,0.0,0.0,0.0,14.21,430.6
2020-01-20 04:00:00,1016.83,2.58,274.42,0.3,84.9,7.35,6.24,1.11,3.83,6.14,1281.67,0.32,0.6,194.4,0.0,0.0,0.0,0.0,0.0,14.24,430.6
2020-01-20 04:10:00,1016.89,2.49,274.33,0.35,85.7,7.31,6.26,1.05,3.84,6.16,1282.14,0.32,0.72,208.1,0.0,0.0,0.0,0.0,0.0,14.27,433.9
2020-01-20 04:20:00,1016.95,2.54,274.38,0.41,85.8,7.34,6.3,1.04,3.86,6.19,1281.96,0.34,0.88,141.2,0.0,0.0,0.0,0.0,0.0,14.29,434.7
2020-01-20 04:30:00,1016.99,2.45,274.29,0.41,86.3,7.29,6.29,1.0,3.86,6.19,1282.42,0.55,1.12,154.7,0.0,0.0,0.0,0.0,0.0,14.31,434.7
2020-01-20 04:40:00,1017.0,2.38,274.21,0.37,86.5,7.25,6.27,0.98,3.85,6.17,1282.79,0.56,1.52,106.2,0.0,0.0,0.0,0.0,0.0,14.34,435.7
2020-01-20 04:50:00,1017.07,2.32,274.15,0.26,86.2,7.22,6.22,1.0,3.81,6.12,1283.19,1.14,1.76,88.4,0.0,0.0,0.0,0.0,0.0,14.36,433.0
2020-01-20 05:00:00,1017.14,2.25,274.07,0.22,86.4,7.18,6.21,0.98,3.8,6.1,1283.62,0.77,1.36,96.9,0.0,0.0,0.0,0.0,0.0,14.35,432.8
2020-01-20 05:10:00,1017.24,2.41,274.22,0.27,85.7,7.27,6.23,1.04,3.82,6.12,1282.98,0.59,1.28,106.4,0.0,0.0,0.0,0.0,0.0,14.31,432.1
2020-01-20 05:20:00,1017.44,2.32,274.12,0.18,85.7,7.22,6.19,1.03,3.79,6.08,1283.64,0.75,1.26,94.2,0.0,0.0,0.0,0.0,0.0,14.26,433.4
2020-01-20 05:30:00,1017.56,2.25,274.04,0.19,86.2,7.18,6.19,0.99,3.79,6.09,1284.15,0.68,1.24,74.7,0.0,0.0,0.0,0.0,0.0,14.22,433.0
2020-01-20 05:40:00,1017.57,2.23,274.02,0.09,85.7,7.17,6.15,1.03,3.77,6.04,1284.28,0.44,1.24,115.8,0.0,0.0,0.0,0.0,0.0,14.17,431.9
2020-01-20 05:50:00,1017.62,2.25,274.04,0.15,85.9,7.19,6.17,1.01,3.78,6.07,1284.2,0.74,1.36,172.7,0.0,0.0,0.0,0.0,0.0,14.12,435.1
2020-01-20 06:00:00,1017.76,2.26,274.04,0.04,85.2,7.19,6.13,1.06,3.75,6.02,1284.36,0.83,1.34,117.2,0.0,0.0,0.0,0.0,0.0,14.09,431.8
2020-01-20 06:10:00,1017.92,2.24,274.0,0.0,85.1,7.18,6.11,1.07,3.74,6.0,1284.69,0.91,1.46,106.9,0.0,0.0,0.0,0.0,0.0,14.08,431.7
2020-01-20 06:20:00,1018.01,2.3,274.05,0.09,85.3,7.21,6.15,1.06,3.77,6.04,1284.51,0.54,1.0,90.9,0.0,0.0,0.0,0.0,0.0,14.07,434.2
2020-01-20 06:30:00,1017.95,2.39,274.15,0.03,84.3,7.26,6.12,1.14,3.75,6.01,1284.0,0.61,1.28,111.3,0.0,0.0,0.0,0.0,0.0,14.04,431.9
2020-01-20 06:40:00,1017.82,2.39,274.16,-0.11,83.5,7.26,6.06,1.2,3.71,5.95,1283.87,0.46,1.24,107.9,0.0,0.0,0.0,0.0,0.0,14.01,430.0
2020-01-20 06:50:00,1017.77,2.33,274.1,-0.25,83.0,7.23,6.0,1.23,3.67,5.89,1284.13,0.63,1.52,244.3,0.0,0.0,0.0,0.0,0.0,13.98,428.8
2020-01-20 07:00:00,1017.87,2.41,274.17,-0.42,81.5,7.27,5.92,1.34,3.63,5.82,1283.92,1.21,1.72,313.3,0.0,0.0,0.0,0.0,0.0,13.96,424.9
2020-01-20 07:10:00,1017.89,2.57,274.34,-0.33,81.1,7.35,5.96,1.39,3.65,5.86,1283.17,0.26,0.84,13.04,0.0,0.0,0.0,0.0,0.0,13.93,426.5
2020-01-20 07:20:00,1017.94,2.29,274.05,-0.09,84.2,7.2,6.07,1.14,3.72,5.96,1284.5,0.5,1.04,174.1,0.0,0.0,0.0,0.0,0.0,13.9,441.2
2020-01-20 07:30:00,1018.11,2.0,273.75,-0.2,85.3,7.06,6.02,1.04,3.69,5.91,1286.08,0.48,0.88,259.5,0.0,0.0,0.0,0.0,0.0,13.86,435.1
2020-01-20 07:40:00,1018.14,2.12,273.86,-0.44,83.1,7.12,5.91,1.2,3.62,5.81,1285.63,0.56,1.28,270.7,0.0,0.0,0.0,0.0,0.0,13.83,428.2
2020-01-20 07:50:00,1018.2,2.06,273.8,-0.57,82.7,7.09,5.86,1.23,3.59,5.76,1286.01,0.98,1.58,250.3,0.0,0.0,0.0,0.0,1.35,13.81,426.8
2020-01-20 08:00:00,1018.29,1.95,273.69,-0.67,82.7,7.03,5.82,1.22,3.56,5.71,1286.64,1.02,1.24,248.6,0.0,0.0,0.4,2.12,3.09,13.78,426.0
2020-01-20 08:10:00,1018.46,1.93,273.65,-0.76,82.3,7.02,5.78,1.24,3.54,5.67,1286.98,0.95,1.48,238.3,0.0,0.0,1.81,5.6,8.3,13.75,425.8
2020-01-20 08:20:00,1018.44,1.88,273.6,-0.79,82.4,7.0,5.77,1.23,3.53,5.66,1287.19,0.77,1.64,218.3,0.0,0.0,3.62,11.39,14.67,13.73,426.7
2020-01-20 08:30:00,1018.49,1.79,273.52,-0.71,83.4,6.95,5.8,1.15,3.55,5.69,1287.63,0.55,1.0,186.7,0.0,0.0,7.44,19.69,24.71,13.71,429.0
2020-01-20 08:40:00,1018.63,1.8,273.51,-0.57,84.2,6.96,5.86,1.1,3.59,5.75,1287.74,0.45,0.92,179.9,0.0,0.0,13.28,30.5,34.94,13.71,433.1
2020-01-20 08:50:00,1018.81,2.11,273.8,-0.34,83.8,7.11,5.96,1.15,3.65,5.85,1286.5,0.32,0.84,74.6,0.0,0.0,18.51,41.31,49.03,13.73,439.0
2020-01-20 09:00:00,1018.9,2.13,273.82,-0.51,82.6,7.12,5.89,1.24,3.6,5.78,1286.53,0.55,1.12,137.4,0.0,0.0,26.76,60.04,70.66,13.76,436.0
2020-01-20 09:10:00,1019.05,2.05,273.72,-0.53,83.0,7.08,5.88,1.2,3.6,5.77,1287.12,0.99,1.6,116.0,0.0,0.0,37.02,80.5,91.51,13.81,436.5
2020-01-20 09:20:00,1019.1,2.09,273.76,-0.6,82.3,7.1,5.85,1.26,3.58,5.74,1287.0,0.82,1.24,139.3,0.0,0.0,47.89,101.54,112.55,13.85,433.4
2020-01-20 09:30:00,1019.14,2.26,273.93,-0.44,82.3,7.19,5.92,1.27,3.62,5.81,1286.24,0.27,0.72,9.73,0.0,0.0,62.17,128.96,139.19,13.9,435.0
2020-01-20 09:40:00,1019.21,2.48,274.14,-0.44,81.0,7.3,5.92,1.39,3.62,5.8,1285.3,0.64,1.4,175.0,0.0,0.0,65.59,137.84,140.54,13.96,433.5
2020-01-20 09:50:00,1019.46,2.47,274.11,-0.5,80.7,7.3,5.89,1.41,3.6,5.78,1285.66,0.98,1.68,180.2,0.0,0.0,78.87,162.36,190.15,14.03,433.2
2020-01-20 10:00:00,1019.59,2.59,274.23,-0.5,80.0,7.36,5.89,1.47,3.6,5.78,1285.25,0.97,1.68,147.3,0.0,0.0,98.99,198.46,202.12,14.12,431.4
2020-01-20 10:10:00,1019.59,2.77,274.4,-0.37,79.7,7.46,5.94,1.51,3.63,5.83,1284.39,1.0,1.44,148.9,0.0,0.0,97.99,199.03,206.95,14.23,430.4
2020-01-20 10:20:00,1019.69,2.85,274.48,-0.38,79.2,7.5,5.94,1.56,3.63,5.83,1284.13,0.79,1.56,71.3,0.0,0.0,108.65,220.46,233.4,14.37,428.0
2020-01-20 10:30:00,1019.71,2.83,274.45,-0.4,79.2,7.49,5.93,1.56,3.63,5.82,1284.28,0.67,1.04,74.2,0.0,0.0,114.69,236.1,261.2,14.54,428.1
2020-01-20 10:40:00,1019.8,2.92,274.54,-0.43,78.5,7.54,5.92,1.62,3.62,5.8,1283.96,0.91,1.56,113.4,0.0,0.0,116.9,243.63,269.88,14.69,426.2
2020-01-20 10:50:00,1019.88,3.08,274.69,-0.52,77.1,7.63,5.88,1.75,3.59,5.76,1283.33,0.87,1.4,90.9,0.4,0.0,141.65,291.7,382.05,14.81,446.3
2020-01-20 11:00:00,1019.96,3.08,274.68,-0.37,78.0,7.62,5.95,1.68,3.63,5.83,1283.42,0.95,1.6,22.63,0.0,0.0,181.49,362.35,561.97,14.93,423.6
2020-01-20 11:10:00,1020.03,3.29,274.88,-0.24,77.6,7.74,6.0,1.73,3.67,5.89,1282.52,0.77,1.52,333.8,0.0,0.0,153.92,316.22,344.02,15.03,423.2
2020-01-20 11:20:00,1020.01,3.56,275.16,-0.29,75.8,7.89,5.98,1.91,3.66,5.86,1281.22,0.45,0.84,101.6,0.0,0.0,186.12,376.64,478.76,15.15,422.9
2020-01-20 11:30:00,1020.06,3.73,275.32,-0.27,75.0,7.98,5.99,2.0,3.66,5.87,1280.52,0.9,1.6,196.1,0.0,0.0,162.98,330.12,357.91,15.28,422.7
2020-01-20 11:40:00,1020.06,3.77,275.37,-0.39,74.1,8.01,5.93,2.07,3.63,5.82,1280.33,0.63,1.24,226.9,0.0,0.0,156.74,318.73,333.78,15.46,422.4
2020-01-20 11:50:00,1020.06,3.73,275.32,-0.31,74.8,7.99,5.97,2.01,3.65,5.86,1280.5,0.86,1.88,324.8,0.0,0.0,161.97,327.99,340.15,15.66,422.2
2020-01-20 12:00:00,1020.07,3.79,275.38,-0.21,75.0,8.02,6.01,2.0,3.68,5.9,1280.22,0.63,1.28,340.1,0.0,0.0,120.52,253.28,297.88,15.85,422.5
2020-01-20 12:10:00,1020.05,3.63,275.23,-0.49,74.3,7.93,5.89,2.04,3.6,5.78,1280.99,1.14,1.88,265.7,0.0,0.0,113.68,243.63,378.19,16.01,421.7
2020-01-20 12:20:00,1020.07,3.61,275.2,-0.65,73.6,7.92,5.83,2.09,3.56,5.71,1281.16,0.6,1.0,236.6,0.0,0.0,108.25,233.01,238.42,16.13,420.9
2020-01-20 12:30:00,1020.03,3.67,275.27,-0.79,72.5,7.95,5.77,2.19,3.52,5.65,1280.84,0.84,1.4,266.8,0.0,0.0,107.85,228.57,245.95,16.22,419.9
2020-01-20 12:40:00,1020.05,3.71,275.3,-1.17,70.3,7.97,5.6,2.37,3.42,5.49,1280.77,0.53,1.04,264.4,0.0,0.0,131.99,272.78,281.66,16.28,418.9
2020-01-20 12:50:00,1019.96,3.89,275.49,-1.42,68.15,8.08,5.5,2.57,3.36,5.4,1279.86,0.65,0.92,252.3,0.0,0.0,125.75,259.07,279.15,16.34,418.4
2020-01-20 13:00:00,1019.94,3.99,275.59,-1.32,68.2,8.13,5.55,2.59,3.39,5.44,1279.37,0.48,1.04,264.8,0.0,0.0,129.18,270.85,291.89,16.4,418.5
2020-01-20 13:10:00,1019.88,3.8,275.41,-1.41,68.63,8.02,5.51,2.52,3.37,5.4,1280.18,1.13,1.78,1.3,0.0,0.0,123.94,260.81,291.89,16.48,418.6
2020-01-20 13:20:00,1019.85,3.87,275.48,-1.35,68.63,8.06,5.53,2.53,3.38,5.43,1279.81,0.64,1.12,264.9,0.0,0.0,103.82,225.48,242.28,16.53,418.5
2020-01-20 13:30:00,1019.84,3.88,275.49,-1.47,67.95,8.07,5.48,2.59,3.35,5.38,1279.76,0.6,1.56,345.6,0.0,0.0,92.15,205.21,215.44,16.56,418.9
2020-01-20 13:40:00,1019.82,3.88,275.48,-1.53,67.67,8.07,5.46,2.61,3.34,5.35,1279.79,0.62,1.08,240.1,0.0,0.0,85.51,194.02,218.15,16.56,419.1
2020-01-20 13:50:00,1019.72,3.86,275.48,-1.52,67.79,8.06,5.46,2.6,3.34,5.36,1279.72,0.64,1.04,211.4,0.0,0.0,71.23,170.08,184.94,16.53,418.9
2020-01-20 14:00:00,1019.59,3.77,275.4,-1.69,67.37,8.01,5.4,2.61,3.3,5.29,1280.0,0.66,0.86,227.6,0.0,0.0,88.73,206.37,394.79,16.51,419.1
2020-01-20 14:10:00,1019.59,4.06,275.69,-1.61,66.42,8.17,5.43,2.74,3.32,5.32,1278.66,0.68,1.32,228.9,0.0,0.0,204.83,407.14,452.12,16.48,419.6
2020-01-20 14:20:00,1019.57,4.28,275.9,-1.37,66.59,8.3,5.52,2.77,3.38,5.42,1277.6,1.18,1.72,191.0,0.0,0.0,178.47,356.76,430.5,16.47,421.2
2020-01-20 14:30:00,1019.5,4.42,276.06,-1.31,66.17,8.38,5.55,2.84,3.39,5.44,1276.81,0.88,1.48,194.2,0.0,0.0,183.5,364.48,436.68,16.55,421.0
2020-01-20 14:40:00,1019.47,4.86,276.49,-1.27,64.36,8.65,5.56,3.08,3.4,5.46,1274.75,0.85,1.34,195.2,0.0,0.0,140.85,285.52,422.39,16.71,420.5
2020-01-20 14:50:00,1019.37,4.52,276.16,-1.54,64.63,8.44,5.46,2.99,3.34,5.35,1276.23,0.77,1.2,221.1,0.0,0.0,105.23,219.88,288.03,16.95,420.6
2020-01-20 15:00:00,1019.3,4.48,276.13,-1.54,64.82,8.42,5.46,2.96,3.34,5.35,1276.34,0.44,1.08,233.6,0.0,0.0,87.73,186.49,192.66,17.21,420.7
2020-01-20 15:10:00,1019.21,4.4,276.05,-1.45,65.6,8.37,5.49,2.88,3.36,5.39,1276.58,0.68,1.68,324.7,0.0,0.0,117.91,231.85,279.15,17.43,419.0
2020-01-20 15:20:00,1019.14,4.79,276.45,-1.19,65.07,8.6,5.6,3.0,3.42,5.49,1274.65,0.44,1.44,305.6,0.0,0.0,129.58,241.7,267.76,17.57,419.0
2020-01-20 15:30:00,1019.1,4.6,276.26,-1.36,65.14,8.49,5.53,2.96,3.38,5.42,1275.53,1.03,1.72,302.8,0.0,0.0,49.9,116.22,139.19,17.65,418.2
2020-01-20 15:40:00,1019.1,4.08,275.74,-1.46,67.03,8.18,5.49,2.7,3.35,5.38,1277.93,0.76,1.28,306.2,0.0,0.0,39.84,92.86,102.12,17.7,418.3
2020-01-20 15:50:00,1019.09,3.89,275.55,-1.49,67.84,8.07,5.48,2.6,3.35,5.37,1278.81,0.68,1.32,302.5,0.0,0.0,31.79,75.68,85.91,17.68,418.2
2020-01-20 16:00:00,1019.06,3.84,275.51,-1.57,67.67,8.05,5.44,2.6,3.33,5.34,1279.01,0.94,1.48,315.3,0.0,0.0,25.75,60.23,69.3,17.58,418.5
2020-01-20 16:10:00,1019.01,3.82,275.49,-1.76,66.79,8.03,5.37,2.67,3.28,5.26,1279.08,0.55,1.0,333.6,0.0,0.0,18.71,44.59,52.7,17.43,418.3
2020-01-20 16:20:00,1018.98,3.83,275.5,-1.69,67.13,8.04,5.4,2.64,3.3,5.3,1278.99,1.03,1.36,313.4,0.0,0.0,11.87,30.69,37.45,17.26,418.0
2020-01-20 16:30:00,1018.94,3.84,275.51,-1.65,67.26,8.04,5.41,2.63,3.31,5.31,1278.89,0.51,1.16,304.2,0.0,0.0,7.04,20.66,26.06,17.07,418.2
2020-01-20 16:40:00,1018.9,3.75,275.43,-1.67,67.57,7.99,5.4,2.59,3.3,5.3,1279.25,0.32,0.6,334.7,0.0,0.0,3.22,11.97,15.83,16.88,418.7
2020-01-20 16:50:00,1018.89,3.63,275.31,-1.56,68.74,7.92,5.45,2.48,3.33,5.35,1279.78,0.39,0.96,341.3,0.0,0.0,1.01,5.21,8.3,16.71,419.3
2020-01-20 17:00:00,1018.87,3.56,275.24,-1.39,69.93,7.89,5.52,2.37,3.37,5.41,1280.03,1.09,1.4,315.9,0.0,0.0,0.0,2.32,3.09,16.56,419.1
2020-01-20 17:10:00,1018.85,3.52,275.21,-1.39,70.1,7.87,5.52,2.35,3.37,5.41,1280.17,0.91,1.32,311.5,0.0,0.0,0.0,0.0,1.35,16.41,418.4
2020-01-20 17:20:00,1018.86,3.46,275.14,-1.44,70.2,7.83,5.5,2.33,3.36,5.4,1280.5,0.77,1.16,318.7,0.0,0.0,0.0,0.0,0.0,16.26,418.4
2020-01-20 17:30:00,1018.87,3.45,275.14,-1.44,70.2,7.83,5.5,2.33,3.36,5.39,1280.53,0.91,1.32,323.6,0.0,0.0,0.0,0.0,0.0,16.1,418.3
2020-01-20 17:40:00,1018.94,3.46,275.14,-1.49,69.91,7.83,5.48,2.36,3.35,5.37,1280.58,0.56,1.0,320.9,0.0,0.0,0.0,0.0,0.0,15.94,418.4
2020-01-20 17:50:00,1018.94,3.24,274.92,-1.51,70.9,7.71,5.47,2.24,3.34,5.36,1281.64,0.52,0.96,233.9,0.0,0.0,0.0,0.0,0.0,15.77,419.9
2020-01-20 18:00:00,1018.96,3.02,274.7,-1.57,71.7,7.59,5.44,2.15,3.33,5.34,1282.69,0.48,1.04,300.0,0.0,0.0,0.0,0.0,0.0,15.61,420.0
2020-01-20 18:10:00,1018.89,3.12,274.81,-1.57,71.2,7.65,5.44,2.2,3.33,5.34,1282.12,0.86,1.46,340.3,0.0,0.0,0.0,0.0,0.0,15.47,419.3
2020-01-20 18:20:00,1018.87,3.2,274.89,-1.56,70.8,7.69,5.45,2.25,3.33,5.34,1281.71,1.08,1.44,329.6,0.0,0.0,0.0,0.0,0.0,15.32,419.1
2020-01-20 18:30:00,1018.85,3.08,274.77,-1.56,71.4,7.63,5.45,2.18,3.33,5.34,1282.24,0.46,0.9,355.1,0.0,0.0,0.0,0.0,0.0,15.17,420.1
2020-01-20 18:40:00,1018.9,2.89,274.57,-1.49,72.8,7.52,5.48,2.05,3.35,5.37,1283.19,0.17,0.44,272.4,0.0,0.0,0.0,0.0,0.0,15.02,422.5
2020-01-20 18:50:00,1018.96,2.69,274.37,-1.56,73.5,7.41,5.45,1.96,3.33,5.35,1284.23,0.13,0.32,6.84,0.0,0.0,0.0,0.0,0.0,14.89,422.4
2020-01-20 19:00:00,1019.05,2.48,274.15,-1.69,73.9,7.3,5.4,1.91,3.3,5.3,1285.35,0.3,0.76,248.9,0.0,0.0,0.0,0.0,0.0,14.78,421.6
2020-01-20 19:10:00,1019.09,2.35,274.02,-1.61,75.0,7.24,5.43,1.81,3.32,5.33,1285.96,0.24,0.84,306.4,0.0,0.0,0.0,0.0,0.0,14.69,423.8
2020-01-20 19:20:00,1019.09,2.15,273.83,-1.81,74.9,7.14,5.35,1.79,3.27,5.25,1286.92,1.42,1.84,229.1,0.0,0.0,0.0,0.0,0.0,14.61,421.2
2020-01-20 19:30:00,1019.06,1.91,273.58,-1.96,75.4,7.01,5.29,1.72,3.23,5.19,1288.07,1.67,2.36,234.6,0.0,0.0,0.0,0.0,0.0,14.54,425.2
